claim,label
"NO,  GUATEMALA NO CUENTA CON 10MIL PRUEBAS POR EL CORONAVIRUS. TIENE 622.",fake
Es falso que Bill Gates usa la COVID-19 para implementar el chip ID2020 y vigilar al mundo,fake
Usar cubrebocas no te hará producir más cortisol de lo habitual,fake
"El coronavirus no se cura con jengibre,  miel,  ajo y cebolla",fake
NO TE VAYAS CON LA FINTA: NO ES POSIBLE HACER UN RESPIRADOR MECÁNICO CASERO PARA TRATAR COVID-19,fake
Dolo en una foto sobre el Covid-19 en Santa Cruz,fake
Todavía no existe una vacuna capaz de curar el COVID-19 en tres horas,fake
TODO LO QUE DEBES SABER SOBRE LA PAPAYA QUE DIO POSITIVO A COVID-19TODO LO QUE DEBES SABER SOBRE LA PAPAYA QUE DIO POSITIVO A COVID-19,fake
"No,  no se va habilitar una carpa al lado del hospital de Calahorra para tests rápidos de coronavirus",fake
"No,  no se han paralizado 5.000 kilos de mascarillas en Zaragoza porque aduanas cierra a las 15h",fake
"No,  no hay hospitales en España inyectando MMS o clorito de sodio a los pacientes y este producto no es eficaz contra el coronavirus",fake
"No,  Bill Gates no dice que 770.000 muertes por la vacuna de Covid-19 sea un buen resultado",fake
"No,  el coronavirus del que habla este artículo de Clarín de 2003 no es el que causa la COVID-19",fake
"No,  esto no es un informe europeo que culpa a Pedro Sánchez,  Pablo Iglesias y al Gobierno de las muertes por coronavirus: lo ha hecho una cuenta de Twitter",fake
Detector a cadena engañosa sobre tratamiento para el Covid-19,fake
"No,  Sanytol no está ofreciendo por correo electrónico muestras gratis de toallitas desinfectantes: es phishing",fake
"No,  no hay evidencias de que el vapor de eucalipto acabe con el coronavirus",fake
"Un texto que asegura que ""cada 100 años"" aparece una nueva pandemia",fake
La prueba del vinagre es efectiva para detectar casos positivos de COVID-19,fake
Una diputada italiana acusó a Bill Gates de muertes por vacunas,fake
"El audio sin pruebas sobre el ""estado de excepción"" a partir de esta semana, a fecha del 24/03/2020",fake
Video difundido en redes no es de ‘primer muerto por Covid-19 en Ibagué’,fake
Es falso que Pedro Duque haya sido ingresado en un hospital de Dénia,fake
Falso: no falleció el cónsul boliviano en Italia,fake
Área de Salud de Santa Cruz desmiente que todas las pruebas de Covid-19 se hagan a domicilio,fake
Tres mentiras del documental «Plandemic»,fake
"Cuatrecasas no está preparando una demanda contra Pablo Iglesias,  Salvador Illa y Fernando Simón por homicidio",fake
No hay relación entre el 5G y la propagación del COVID-19,fake
"Plantas como el matico tienen altos beneficios,  pero no curan del coronavirus",fake
"Uniformados obligan a patadas a realizar cuarentena,  ¿ocurrió en Punata?",fake
"Periódico suizo no dijo que AMLO es ""peor ejemplo"" por COVID-19; manipularon la traducción",fake
Vox no va a donar el dinero que reciben por representación en las instituciones a la sanidad pública,fake
Notivisión no difundió noticia de un tercer caso de Covid-19 en Nor Lípez,fake
"La Junta de Andalucía anunció el 12 de marzo que suspende las clases presenciales,  pero antes circuló un bulo sobre el cierre de colegios en Málaga*",fake
¿PUEDE EL IBUPROFENO EMPEORAR A PERSONAS CON COVID-19?,fake
NINGÚN CRUCERO CON ENFERMOS DE COVID-19 DESEMBARCARÁ EN CUBA,fake
No hay vacunación a domicilio contra el coronavirus en Cuba,fake
Alberto Fernández: “La OMS recomienda que uno tome muchas bebidas calientes porque el calor mata al virus”,fake
No han bautizado a un niño como 'Yair Coronavirus Mosquera',fake
"Detector: No,  aún no se sabe si Jair Bolsonaro tiene coronavirus",fake
"""Hay 100 casos de niños con coronavirus [en el Hospital del Niño de Breña]""",fake
Coronavirus: Sala de emergencias de Hospital de Liberia funciona con normalidad,fake
Certificación de Inciensa que circula en redes habla de cantidad de pruebas y no de casos positivos de COVID-19,fake
Detector: Ni el primer ministro de Italia dijo que perdió la batalla contra el Covid-19 ni es la persona que aparece en ésta foto,fake
No hay un casos sospechoso de Covid-19 en Colcapirhua,fake
ES FALSO QUE A LOS FAMILIARES DE PERSONAS CON COVID-19 “SOLO LES AVISARÁN QUE MURIÓ”,fake
ES IMPRECISO DECIR QUE LA BANCADA SEMILLA VOTÓ EN CONTRA DE LA LEY DE EMERGENCIA POR LA COVID-19,fake
¡BULO! // J. RODAS NO SOLICITÓ QUE LAS PRUEBAS DE COVID-19 SEAN PAGADAS POR LA CIUDADANÍA,fake
¡BULO! // “PLAN REACTIVACIÓN ECONÓMICA DE GUATEMALA”,fake
MINISTERIO DE SALUD ASEGURA QUE NO HAY COLONIAS CON CORDÓN SANITARIO EN CIUDAD DE GUATEMALA,fake
¡BULO! // CACIF NIEGA HABER CONVOCADO PARA CARAVANA EN EL OBELISCO,fake
"NO,  NO CERRARÁN LOS HOSPITALES TEMPORALES",fake
"VERDADERO // GIAMMATTEI SÍ FUE AL HOSPITAL,  PERO A UN CHEQUEO",fake
QUÉ SABEMOS DEL VIDEO DE UN ENTIERRO SIN CADÁVER EN SOLOLÁ,fake
"La pérdida de olfato y gusto,  ¿son síntomas del Covid-19?",fake
"Video de una persona con problemas respiratorios no es de Bolivia,  sino de Colombia",fake
"Circula video de campaña,  bono y COVID-19",fake
FALSO que en NL se haya instruido Ley Seca por COVID-19,fake
Detector: No hay estudio que certifique que el coronavirus dura cuatro minutos en el calor,fake
"Hola Mónica...': el audio viral de una supuesta sanitaria que habla de 'pacientes jóvenes,  sin patología,  que 'van a morir' por coronavirus en la Fundación Jiménez Díaz",fake
"No,  el diario brasileño Folha de S. Paulo no ha anunciado el positivo en coronavirus del presidente Jair Bolsonaro: es una cuenta fake de Twitter que ya ha borrado",fake
Es FALSO que no hay que salir «ni por el pan»,fake
“El número de nuevos contagiados [de Covid-19] está reduciéndose desde el día 19 [de marzo]”,fake
"No,  el Ejército no ha sacado “un tanque” por la calles de Tudela para combatir el COVID-19",fake
El Mundo no ha publicado que Andalucía haya “puesto sobre la mesa” repetir el curso escolar,fake
"No,  'El País' no ha publicado que Juan Carlos I ha dado positivo en la prueba de coronavirus: es un tuit falso",fake
Circula falso tuit de la presidenta sobre coronavirus,fake
Falso: no hay muertos confirmados por coronavirus,fake
Coronavirus: La Red Uno no publicó esta información sobre asambleísta del MAS,fake
"Esta política española no hizo declaraciones sobre Messi,  ni Ronaldo,  ni la cura del coronavirus",fake
La mujer fue detenida por discutir con empleados y el video muestra dos incidentes diferentes,fake
La imagen es del entierro de una legisladora iraní contagiada con el coronavirus,fake
No dejan sin respiradores a los ingresados con coronavirus mayores de 65 años,fake
"Detector: No,  un estudio no reveló que el humo del cigarrillo puede transportar el nuevo coronavirus",fake
"""Agente 1224"" y otros productos milagro contra el coronavirus: no piques, no hay evidencias de que ningún aceite esencial cure el COVID-19",fake
El bulo de la disolución de las Cortes por los positivos en coronavirus del Presidente y los tres vicepresidentes del Gobierno: no está prevista en la Constitución y sólo Carmen Calvo ha dado positivo,fake
"¿El coronavirus se adhiere a cremas,  maquillaje y esmaltes?",fake
Es FALSO que China se preparó para la contención y dejó que la población se contagie,fake
Es FALSO que no se están estudiando los contactos de los casos positivos de coronavirus,fake
Gobierno no ha aprobado despidos colectivos por Coronavirus,fake
¿Venezuela es el único país que tomó medidas adelantadas contra el COVID-19?,fake
"¿En África no hay coronavirus? Eso es falso,  sí hay casos en ese continente",fake
FALSO | Propagandista del régimen miente al decir que el Covid-19 sólo contagia a “blancos y ricos”.,fake
La Universitat de Barcelona no aprobará a sus alumnos si las clases se suspenden durante más de un mes,fake
Cuidado con la campaña falsa de “contribución alimentaria” que usa el logo de la ONU: es un fraude,fake
Falso: El dióxido de cloro aún no está autorizado para combatir el coronavirus,fake
"No,  esta imagen de la intro de Futurama en la que prohíbe viajar en el tiempo a 2020 no es real,  es un montaje",fake
"No,  Pedro Sánchez no ha recomendado a los españoles invertir en Bitcoin Era para generar ingresos mientras dure la pandemia del coronavirus: es un timo",fake
"No,  el Comité Científico no es el mismo que el Comité Técnico para la Desescalada que decidió el paso de fases: el Comité Científico se creó el 21 de marzo y se reunía semanalmente",fake
Cuidado con este vídeo difundido como si estuvieran haciendo pasar un maniquí por un paciente con coronavirus: es una simulación realizada en un tren medicalizado en Atocha (Madrid),fake
Tradujeron mal frase de Tedros sobre solución a la pandemia de COVID-19,fake
"No,  esta foto no es de 500 pateras en Argelia a punto de zarpar rumbo a España con personas infectadas de COVID-19: es Mauritania en 2019 y son barcos de pesca",fake
"No,  esta foto no es de la manifestación de Berlín contra las medidas de Alemania para frenar el coronavirus: es del festival 'Love Parade' de Berlín de 2003",fake
"Cuidado con el vídeo que dice que la carpa del Hospital Arnau de Vilanova de Lleida es una ""mentira"": funciona como una sala de espera para pacientes con síntomas de COVID-19, no como un hospital de campaña",fake
Ministro de Gobierno da una cifra falsa sobre fallecidos en El Alto,fake
"Las recaídas del COVID-19 no se dan por consumir azúcar,  tomar agua fría o bañarse por la noche",fake
"No,  este vídeo no muestra a un supuesto fallecido por COVID-19 levantando el brazo en Bolivia: lo que se ve en las imágenes es un simulacro",fake
La Policía no puede allanar espacios privados en Medellín por incumplimiento de Ley Seca,fake
"La imagen muestra un vehículo futurista,  no una predicción de cómo sería el 2022",fake
"No,  la Policía de Berlín no ha tuiteado que asistieron 3, 5 millones de personas a la manifestación contra las medidas de Alemania para combatir el coronavirus",fake
"País Vasco anunció el 12 de marzo la suspensión de clases,  pero días antes se viralizó una captura falsa de El Correo cuando sólo se habían suspendido en Vitoria y Labastida*",fake
Kicillof: “En este momento [hay] cuarentena estricta en Barcelona”,fake
"Después de tomar ivermectina hay ciertas restricciones,  pero no como advierten en las redes",fake
"Detector: No,  Min.Salud no ha enviado ningún correo informando sobre el coronavirus",fake
Falso que personal de Salud realice pruebas de Covid-19 a domicilio,fake
¿Evo con coronavirus?,fake
En China no dieron por finalizada la epidemia del coronavirus,fake
Es falso que un buen aseo bucal destruya el coronavirus o evite su contagio,fake
"No,  no hay un plan diseñado para el COVID-19 desde 2017 en documentos del Banco Mundial",fake
"No,  esta foto de Pedro Sánchez supuestamente sonriendo durante sus vacaciones en Lanzarote no es actual: fue tomada en 2018",fake
"No,  este vídeo no es de una manifestación contra el confinamiento en Aranda de Duero (Burgos): fue grabado en Barcelona",fake
"Según expertos,  el “remedio” con saúco,  jengibre,  pimienta y miel que difundió el presidente de Venezuela no cura el COVID-19",fake
Las afirmaciones falsas del decano del Colegio de Biólogos de Euskadi sobre la COVID-19,fake
"Ni el matarratón contiene ivermectina,  ni la ivermectina se recomienda para prevenir el COVID-19",fake
María Fernanda Cabal no trinó que 'vacuna rusa contiene nanobots',fake
"No,  el video de una guardia colapsada no es de un hospital de José C. Paz sino de Guatemala",fake
"Detector: No,  la OMS no felicitó a Duque por el manejo de la pandemia",fake
"No,  las fotos virales de médicos compungidos y llorando por los casos de coronavirus no son de la Argentina,  sino de España,  Italia,  Estados Unidos e Irán",fake
Es falso el decreto que prohíbe la venta y el consumo de yerba mate por el coronavirus,fake
No se ha anunciado que Venezuela será el ‘primer país occidental en recibir la vacuna rusa contra el COVID-19’,fake
Cuentas alegres: la repartición mal hecha de 117 billones de pesos para la pandemia que hacen en redes,fake
"No,  las combis y los micros de un video viral no son de personas que comían un asado en Olivos: son de una protesta del sector turístico",fake
Delcy Rodríguez: “Venezuela tiene la cifra más alta en América Latina de pruebas COVID-19 por millón de habitantes”,fake
"No,  en Ibagué no hay 11 contagiados de COVID-19 por cada 100 habitantes",fake
No hay pruebas de que vacuna de ARN ‘sobreescriba’ el ADN ni de que su aplicación cause alteraciones en la especie humana,fake
El virus está exagerado,fake
"Son falsas las afirmaciones de la inmunóloga Roxana Bruno,  integrante de la agrupación “Epidemiólogos Argentinos”",fake
"Los estetoscopios no envían ondas ‘con chip 5G’,  ni ‘detienen corazones’",fake
Detector: el covid no se contagia al respirar aire de la calle por cinco segundos,fake
Es falso que se robaron 50 respiradores de la donación de EEUU,fake
Aún no se puede afirmar que vacuna del COVID costaría 8.500 pesos,fake
"Detector: otra vez,  la moringa no cura el covid",fake
"Colombia sí fue portada del NYT,  pero no ‘por la pobreza que ha traído Duque al país’",fake
