text,label
Ministra de Salud confirma el primer caso de conoravirus #COVIDー19 en Veraguas. Una profesional que labora en el Sistema de Salud. https://t.co/ep835dhB2y,real
Coronavirus | El fútbol no se suspende y Alberto Fernández pidió que los partidos se puedan ver de manera gratuita - TN - Todo Noticias https://t.co/NPXEvWYxKh,fake
"🔴 ÚLTIMA HORA | Acuerdo ""urgente"" entre ambos países contra el #Covid19 😷 https://t.co/XZQBmtPyO9",fake
"A mi el coronavirus no me puede matar, yo ya me morí el día que murió Lexie Grey. https://t.co/yAJB40amKz",fake
"Clases y coronavirus:
🇪🇸 Suspendidas
🇺🇸 Suspendidas
🇬🇧 Suspendidas
🇩🇰 Suspendidas
🇨🇳 Suspendidas
🇮🇱 Suspendidas
🇳🇴Suspendidas
🇨🇱¿Realmente se cree que cerrar los centros de educación es una medida razonable?
#covid19chile",fake
"Con coronavirus 👑  🦠 

🇮🇹 cuarentena 
🇪🇸 cuarentena
🇫🇷 cuarentena 
🇩🇪 cuarentena 
🇨🇴 cuarentena 
🇵🇪 cuarentena 
🇵🇾 cuarentena 
🇺🇾 cuarentena 

🇦🇷 Abrimos con todas las medidas de seguridad que conlleva el caso. Venite, si tenes fiebre free hasta las 1:30.",fake
0212 263 8828 por fa https://t.co/2pHPUZnX3o,fake
Empresas privadas capitalistas https://t.co/LOmX3viiSJ,real
"A Colombia le tomó solo 10 días llegar a los 34 casos de coronavirus que tiene ahora.

Mientras que a Italia le tomó 23 días, a Japón 25, a Corea del Sur y a España 29 días. 

Calculen el rápido avance que ha tenido el virus en nuestro país. https://t.co/yFMujMOoYd",fake
"Reportan iglesias repletas.

Señores pastores, irresponsables, podrían cerrar la función y dejar de cobrar en diezmo, tres o cuatro domingos, mientras evaluamos la magnitud de la pandemia? 

Jesús lo haría.
Primero la salud. 

#MeQuedoEnCasa 
#COVIDー19",fake
"yo: voy a ponerme las pilas y empezar el gimnasio
coronavirus: no
yo: bueno",fake
Creo que es lo más malo que ví en mi vida https://t.co/ckxwylOvtO,real
¿TIENE RAZÓN? 🤔😷 Esta fue la reflexión de Jorman Campuzano sobre el coronavirus en el mundo https://t.co/soE1YMHCF1,fake
"Para los que se creen inmortales y siguen saliendo al parque sin hacer caso a la orden de permanecer en domicilio, estas son las radiografías de un chico de 28 años intubado en la UCI en mi hospital por #coronavirus. Pista: los pulmones es lo negro, lo blanco es neumonía https://t.co/HsWOj43EVv",fake
Rt si el coronavirus ya te arruino algo,fake
"Así estaba esta mañana un popular mercado de #París. Ni confinamiento ni distancia de seguridad. Y eso tras decretarse ""estado de máxima alerta"". No aprendemos.
#coronavirus https://t.co/3J7VV45zLV",real
"RT Eres muy INTELIGENTE y te necesitamos para reconstruir nuestra #VenezuelaBonita entonces, POR FAVOR #QUÉDATEENTUCASA es la MEJOR y MÁS BARATA MEDICINA CONTRA EL CORONA👑VIRUS😷y lava frecuentemente tus manos 20 SEGUNDOS,el equivalente a cantar cumpleaños feliz la versión corta https://t.co/zNMe6QA9Bi",fake
"🇻🇪 ¡EL TROMPO MANDA SU MENSAJE! 🇻🇪 Nuestro campeón de Levantamiento de Pesas Jesús ""Trompo"" González es otro atleta que se une a la campaña #MeQuedoEnCasa mandando un mensaje a toda Venezuela para mantener la calma y unión ante el COVID-19. 😷🧼🇻🇪🙏🏼 #GrandeVzla @pinfantea https://t.co/l4GIi16gpw",fake
El coronavirus no me va a matar porque yo ya morí hace una semana con el desarrollo del personaje de Alex Karev,real
Agrupación de cumbia-pop lanza el hit del coronavirus.,real
Felipe VI sabía desde hace UN AÑO que era el segundo beneficiario de la cuenta en un PARAÍSO FISCAL del dinero de la DICTADURA SAUDÍ y no ha dicho nada hasta ahora que la prensa lo ha descubierto. Y lo dice en plena crisis con toda la atención en el coronavirus. Es como su padre.,fake
No creo que muchos acá los conozcan ¿O me equivoco? https://t.co/aTx3bTj3vc,fake
"Hoy llegaron decenas de vuelos internacionales al país, trayendo a miles de pasajeros de Europa, Asia y América. El CoronaVirus no nació en Chile: viene en avión, barco o por tierra. Es urgente que el Gobierno 
#CierreLasFronteras para frenar el avance del virus! https://t.co/z8wmxaP9wl",real
"Señora récele al gauchito gil en su casa, por favor. https://t.co/IRNtlxv3ij",fake
"#ViveLatino Sólo 1 portador de #COVIDー19 asintomático, podría haber contagiado a cerca de 115 personas por contacto directo. La propagación indirecta de 115 personas portadoras sería de 7 mil de los 40 mil asistentes.
#Coronavirus #SARSCoV2

Modelo en espacios cerrados: https://t.co/pCGooSNppT",fake
"CHUPAN PIJA O CULO SIN FORRO Y SE HACEN ACÁ LOS QUE TIENEN MIEDO AL CORONAVIRUS DIOS MAN ES PEOR TENES UNA ETS, LA CONCHA DE SU MADRE DIOS DIOS DIOS A QUIEN MATO",fake
"Para mantener informada a la población sobre el #Covid19 en #QuintanaRoo, la @SESA_QROO  pone a tu disposición el micrositio: https://t.co/lLrheaQ4cL

Aquí encontrarás Información actualizada y medidas de prevención las 24 horas. https://t.co/t6npgH527G",real
Lo mejor que he leído para entender al coronavirus. Es aquí donde te das cuenta quien hubiera sido el mejor para liderear al país en estos momentos. https://t.co/1H2OloLl3V,real
Falta la temática de Coronavirus en Tom con barbijos y estamos completos,fake
Estos son los sitios prohibidos por visitar en Barquisimeto por prevención de #Coronavirus https://t.co/CV9n5eyDfK https://t.co/P7uXtfIDCR,fake
Maduro en cadena informa de siete nuevos casos de Coronavirus. Oficialmente hay 17 contaminados en Venezuela,fake
"#CoronavirusArgentina
El Dengue y el Coronavirus peleando por quién infecta más 😂 https://t.co/CoBawzHNJV",fake
"Yo también quiero aportar a las personas en cuarentena ante la emergencia del #COVID19 con Vitamina C (Mandarinas) 🍊

¿tengo que pasar un proceso para ello o solo llego al albergue a dejarlas?

Quiero donar 6,000 🍊 https://t.co/uliwQ1Eno1",fake
"Turquie 
*6 cas de coronavirus* : https://t.co/cXHq9rUXIl",fake
sus viejas también estan RE INTENSAS con el coronavirus?,fake
"En un momento crítico para Chile, los partidarios de la mentira constitucional siguen llamando a marchar y a poner en riesgo a millones de chilenos. Seguramente creen que cambiando la Constitución serán inmunes al CoronaVirus https://t.co/R5qAFiiZsy",real
"yo: voy a ponerme las pilas y empezar el gimnasio
coronavirus: no
yo: bueno",fake
"NY Times ha liberado acceso a contenidos #COVIDー19 
Estamos #Fase3 mantenerse en casa, lavar manos, evitar llevárselas a la cara y contacto con personas fuera del hogar. Mientras + estrictos seamos menos daño para grupos riesgo y colapso en sistema salud.
https://t.co/md5dZdodQf",real
"Ya hemos visto como funciona el #COVIDー19 en el mundo y es responsabilidad d tod@s PREVENIR. Respetar cuarentena, lavarnos las manos según recomendaciones, no juntar niñes con adultos mayores, etc. Tod@s debemos ayudar para evitar muertes. Esto es importante!
#QuédateEnTuCasa",fake
Y hoy aplaudimos también nosotros porque no será posible hacer bien el trabajo sin la colaboración de toda la ciudadanía. Gracias #covid19 #COVID19España https://t.co/sg8zQvyCXs,uncertain
prefiero morirme antes que abandonar a mi perro https://t.co/rf4Uzimvrx,fake
"@sebastianj_97 @MorrisonCFA No te merece cruz azul, ahi puros muertos como el Chaco, Corona o el Teófilo.
Tu eres un caballero, eres del america y lo sabes... te vemos aquí en el futuro ;)",fake
"Aquí el único que rezuma odio eres tu: Madrid es un foco de infección que debió ser atajado HACE DIAS. Cuando hubo foco en Igualada, se decretó el cierre total. Lo mismo que en Wuhan o Lombardia. En Madrid eso no pasó y encima los IMBÉCILES COMO TU atacáis a quien osa criticarlo. https://t.co/RlCjGZ1sHR",fake
"En un momento crítico para Chile, los partidarios de la mentira constitucional siguen llamando a marchar y a poner en riesgo a millones de chilenos. Seguramente creen que cambiando la Constitución serán inmunes al CoronaVirus https://t.co/R5qAFiiZsy",real
"💻 Gobierno implementa portal único de información oficial sobre el #Coronavirus #COVID19 y triaje digital para identificar situaciones de riesgo.

➡️ Ingresa a https://t.co/STxE1C64Wg

Más detalles aquí: https://t.co/zCwhkS5PSf https://t.co/wLsZkBjFo0",real
"vieron que la generación 2001/02 estamos meados por un elefante???? osea nacimos en PLENA CRISIS, en el medio casi nos mata la gripe A y cuando vamos a empezar la facultad,pum coronavirus",fake
"Las recetas del Dr. López según @alarcondibujos. Genial. 

#coronavirus https://t.co/IG7V2lQ5HP",fake
Esta maestra enseña a sus alumnos a como protegerse del #coronavirus. :) #Cuba. #COVIDー19 https://t.co/PK6Ttor73R,fake
"Ante una emergencia como la que trae el Corona Virus, tener vocerías confusas es MUY riesgoso. Se necesita desde la autoridad una voz creíble y clara. ¡Bien! Por suspensión de clases, pero se necesita tren de acciones, pq padres tienen q cuidar a sus hij@s y conciliar con trabajo",fake
Italia al límite. En un solo día se registraron 250 muertes por Coronavirus. El 12% de los fallecidos son trabajadores de salud. Unas 1.266 personas ya murieron y otras 17.660 se contagiaron. 👉🏻 Leé más en https://t.co/Zzr5QX3igV 👈🏻 https://t.co/eFTT7j4nT7,fake
Cuando son las ocho de la mañana y alguien te empieza a hablar. https://t.co/7Z9fbeYeXY,fake
Se cancela el show de chip canario por coronavirus https://t.co/NaEG0Mg2q5,fake
"Brillante conferencia de Alberto sobre el avance del coronavirus. Ahora el fútbol argentino deberá acompañar el pedido de unidad del Presidente de la Nación, y dejar de tomar decisiones unilaterales y absurdas, como ha hecho D'onofrio y le ha celebrado su séquito de alcahuetes.",fake
"Os cuentos, llamada, personas entrando a un bar. Patrulla al lugar. Bar con cierre bajado. 👮 no se fían, comprueban, suben cierre y allí estaban 5 personas, bebiendo y fumando. Local denunciado, anormales denunciados y dos actas de drogas.
#COVIDー19 
#PoliciaLocal
#VamosaMorir",fake
"🇪🇦 | URGENTE - CORONAVIRUS: Gobierno de España pone a hospitales privados bajo su mando y saca al Ejército a las calle, tras decretar asilamiento masivo por avance del coronavirus. En ese país hay casi 8,000 personas contagiadas; y se confirman 288 muertes. https://t.co/cBmPr14GGw",fake
"EMPATÍA ante el #COVIDー19 No juzguen si no saben porqué una persona tuvo que salir de su casa, no juzguen cómo cada quien trata de lidiar con el distanciamiento social, no sabemos NADA de las circunstancias de cada quien. Practiquemos la EMPATÍA y cumplamos con los protocolos!",fake
"#QuedateEnCasa El ministro del Interior, Euclides Acevedo, dijo que no desea recurrir al extremo del ""toque de queda"".

Pero ""así se hará"" si no se cumple con el Decreto presidencial de evitar la aglomeración de personas en la lucha contra el #coronavirus.
https://t.co/nEKUSwCYOO",fake
Los negros ni deberían de preocuparse por el covid19 o sea ustedes tienen el ébola en la sangre 🙄,fake
"Conoce los lineamientos de acción COVID-19 para las Instituciones Públicas de Educación Superior.
Link: https://t.co/W2X1wvbqLB https://t.co/29kEwo52hh",real
Cuba produce antiviral que se usa en China para tratar a pacientes con coronavirus. ► https://t.co/oKvgBlhjbW https://t.co/gUNHXeYWm8,fake
"Algunos de los síntomas de resfriado, gripe y #Covid-19 son compatibles, sin embargo, no son exactamente iguales. Es importante informarse sobre las diferencias, estar prevenidos y no automedicarse. https://t.co/xDrZPEce9C",fake
"Desde la comunidad china nos siguen llegando ""abrazos virtuales"" en forma de material para prevenir el #CoronavirusESP 

Estas fotos son del distrito de Usera-Villaverde
Unas 2000 mascarillas quirúrgicas, mascararillas Fpp2, gel, guantes, gafas, alcohol...
🙌SIMPLEMENTE GRACIAS! https://t.co/GBAOyFksSf",real
"MENTIRA
Ese ""medicamento cubano"" Interferón Alfa-2B NO SIRVE 
Yo, junto con 20 pacientes, fuimos tratados en el Hospital Ameijeiras de la Habana con ese Retroviral y NO LE SIRVIÓ A NADIE
Cuba le vendió a China y ahí tampoco Salva a Nadie
Piedad ¡Mentirosa! ¿Cuánto te Ganarás?
RT https://t.co/bQQL5eLugO",fake
"Mi Mamá y mi Papá están en ese grupo poblacional en altísimo riesgo por el COVID-19. Si me contagio seguramente no me pasará nada a mi, pero ellos podrían morir si son contagiados. Cuando vayan a rumbear, piensen en los familiares que podría matar su ""irreverencia""",fake
🇻🇪 ¡TODOS UNIDOS! 🇻🇪 Nuestra Campeona @angiegonzalezga de también se une a la campaña #MeQuedoEnCasa dejando su mensaje de buenas vibras y unión en contra del COVID-19. ⚠️ ¡PRONTO SALDREMOS DE ESTO VENEZUELA! 🇻🇪🙏🏼 Somos #GrandeVzla https://t.co/JoUge2Vg0d,fake
"Nuestra universidad sigue las recomendaciones brindadas por el Gobierno Nacional, y adopta las medidas de contención para evitar la propagación del Coronavirus que involucran las actividades educativas de todos los niveles.
#CoronavirusArgentina",real
Si les da corona ¿me dejan abrazarlos? Es para un experimento que consiste en qué ya me quiero morir,fake
"yo: voy a ponerme las pilas y empezar el gimnasio
coronavirus: no
yo: bueno",fake
"Cumpleaños en tiempos de #coronavirus y #CODVID19 
Vía #wapp https://t.co/WubipsQVE2",fake
3.000 dolares el examen en gringolandia para saber si tenes coronavirus y aca en Argentina es gratis https://t.co/Xam5BMibnS,fake
"España, el país con peor evolución de muertes por coronavirus. Peor que China o Italia. ¿Tienen las autoridades alguna responsabilidad por negligencia? https://t.co/ovbMYbmO2g",fake
"Les comparto algunas reflexiones de aprendizajes que me está regalando el coronavirus:

https://t.co/UT8IHrKNnz

Y vos, qué estás aprendiendo? https://t.co/J7iIhTGbBU",fake
"Mi versión de Marte para colaborar con #quedateencasa 
Juntos lo podemos cambiar
@EurovisionJr @eurovision_tve @rtve @PepsRecordsES 
#eurovision #eurovisionjunior #lavozkids #marte #coronavirus https://t.co/fr91QlnLV1",fake
El presidente D.Trump hace la Proclamación para el Día de hoy #15DeMarzo Día Nacional de Oración por todos los estadounidenses y el mundo afectados por la #pandemia de  #COVIDー19 y por nuestros esfuerzos de respuesta nacional. #CoronavirusOutbreak #PrayTogether https://t.co/CMbgT6Upuu,real
"@gera_nunez1001 Dejate de joder, Cuba es una dictadura, a los médicos los manda esclavos, y el interferón es un fraude del régimen que inventaron hace 40 años, no cura más que la aspirina: https://t.co/z58XqNMVns",fake
"#Covid19 | Cuatro turistas ecuatorianos retenidos en Argentina. Uno de ellos tiene sintomatología respiratoria; según fuentes sanitarias, sería familiar de una persona fallecida por coronavirus https://t.co/KMPoORKG8H",fake
